hotel_name,city,state,address,star_rating,price_per_night,price_range,latitude,longitude,amenities,hotel_type,phone_number,email,website,booking_url,guest_rating,review_count,description,check_in_time,check_out_time,room_types,data_source,data_quality_score
Dibbarotti,Hyderabad,Telangana,"OU. Colony, Dargha Road, Shaikpet, Hyderabad",,,,17.4093603,78.3946139,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9888-297194,info@dibbarotti.com,https://www.dibbarotti.com,,4.0,125,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
RS Grand,Hyderabad,Telangana,,,,,17.4970711,78.3608414,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-8553-963956,info@rsgrand.com,https://www.rsgrand.com,,4.6,339,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap,100
Masthana hotel,Hyderabad,Telangana,"Sikh Village Road, secunderabad",,,,17.4567421,78.4900777,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9414-906586,info@masthanah.com,https://www.masthanahotel.com,,4.1,147,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Tiffens center,Hyderabad,Telangana,"Sanathnagar, Hyderabad",,,,17.4494832,78.4466095,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6315-371257,info@tiffensce.com,https://www.tiffenscenter.com,,4.2,21,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Tiffen center,Hyderabad,Telangana,"Sanathnagar, Hyderabad",,,,17.449447,78.4463215,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7679-793596,info@tiffencen.com,https://www.tiffencenter.com,,3.8,46,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Madhusudhan Reddy Hotel,Hyderabad,Telangana,"Inner Ring Road, Hyderabad",,,,17.4053075,78.5579815,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8036-153602,info@madhusudha.com,https://www.madhusudhanred.com,,3.8,119,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Club View,Hyderabad,Telangana,,,,,17.4540351,78.4988165,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9995-532603,info@clubview.com,https://www.clubview.com,,4.1,42,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Red Rose Palace,Hyderabad,Telangana," 5-9-113, Chapel Road, Bagher Complex, Fateh Maidan, Nampally, Hyderabad, Telangana 500001",,,,17.3956223,78.4715958,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+918048128507,info@redrosep.com,https://m.weddingz.in/hyderabad/red-rose-palace-nampally/,,4.2,458,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap,100
TS GENCO Guest House,Hyderabad,Telangana,,,,,17.4450166,78.4264503,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9047-305600,info@tsgencog.com,https://www.tsgencoguest.com,,4.1,182,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
NGRI Guest house,Hyderabad,Telangana,,,,,17.4131651,78.5507263,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6282-789353,info@ngriguest.com,https://www.ngriguesthous.com,,4.0,498,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Pista House,Hyderabad,Telangana,,,,,17.4059506,78.5558757,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9281-694563,info@pistahous.com,https://www.pistahouse.com,,3.8,333,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Central Government Touring Officers Guest House,Hyderabad,Telangana,,,,,17.4266783,78.5022686,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7800-284307,info@centralgo.com,https://www.centralgovernm.com,,3.7,338,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Tasty Tiffens,Hyderabad,Telangana,,,,,17.3500982,78.4732277,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9697-249808,info@tastytiff.com,https://www.tastytiffens.com,,3.5,430,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Imran Hotel,Hyderabad,Telangana,"Gajularamaram Road, Hyderabad",,,,17.516611,78.4376166,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7997-267859,info@imranhote.com,https://www.imranhotel.com,,3.7,287,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Sohail Hotel,Hyderabad,Telangana,"Gajularamaram Road, Hyderabad",,,,17.516983,78.4370421,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6840-960152,info@sohailhot.com,https://www.sohailhotel.com,,3.3,395,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Sana Bawarchi,Hyderabad,Telangana,"Jeedimetla Main Road, Hyderabad",,,,17.5150668,78.4469297,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8400-439718,info@sanabawar.com,https://www.sanabawarchi.com,,3.9,266,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Hotel Sri Rghavendra udipi veg,Hyderabad,Telangana,,,,,17.3327036,78.5889126,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9546-594504,info@hotelsri.com,https://www.hotelsrirghav.com,,3.8,468,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Taaza Bhojanam,Hyderabad,Telangana,Hyderabad,,,,17.3319068,78.5902619,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8522-184642,info@taazabhoj.com,https://www.taazabhojanam.com,,3.5,435,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Armour bhavan,Hyderabad,Telangana,,,,,17.4730656,78.4758318,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9696-486984,info@armourbha.com,https://www.armourbhavan.com,,4.1,71,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Oyo 72504 Dunes inn,Hyderabad,Telangana,,,,,17.4605321,78.3542333,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8522-378022,info@oyo72504.com,https://www.oyo72504dunes.com,,3.3,181,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Raju Gari Vantillu,Hyderabad,Telangana,,,,,17.4473882,78.3919999,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7096-342250,info@rajugari.com,https://www.rajugarivanti.com,,3.9,345,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Abhi tiffins,Hyderabad,Telangana,,,,,17.4921401,78.4088075,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6506-793599,info@abhitiffi.com,https://www.abhitiffins.com,,3.2,204,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Athidhi Inn,Hyderabad,Telangana,"DharamKaran Road, Hyderabad",,,,17.4352806,78.4504956,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9333-530167,info@athidhiin.com,https://www.athidhiinn.com,,3.7,258,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Hotel Madhura Tiffins,Hyderabad,Telangana,"Yashoda hospital Road, Hyderabad",,,,17.424558,78.4548908,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8471-849532,info@hotelmadh.com,https://www.hotelmadhurat.com,,3.5,357,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Pummy Lodge,Hyderabad,Telangana,"Punjagutta Junction, Hyderabad",,,,17.4258957,78.4531897,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8925-584639,info@pummylodg.com,https://www.pummylodge.com,,4.2,266,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Hotel A-1 Biryani,Hyderabad,Telangana,"Yashoda Hospital Road, Hyderabad",,,,17.4245763,78.4542203,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7954-664115,info@hotela1.com,https://www.hotela1birya.com,,3.7,394,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Hotel Agra Sweets and Tiffins,Hyderabad,Telangana,"Yashoda Hospital Road, Hyderabad",,,,17.4245522,78.4540853,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9260-423428,info@hotelagra.com,https://www.hotelagraswee.com,,4.1,379,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Meridian Restuarant,Hyderabad,Telangana,"Punjagutta Junction, Hyderabad",,,,17.4274254,78.4522893,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7252-237783,info@meridianr.com,https://www.meridianrestua.com,,3.6,52,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Kakatiya Mess,Hyderabad,Telangana,,,,,17.4335498,78.4468549,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9152-330025,info@kakatiyam.com,https://www.kakatiyamess.com,,3.8,232,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Hotel Gokul Grand,Hyderabad,Telangana,,,,,17.4409017,78.4487314,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-8246-829279,info@hotelgoku.com,https://www.hotelgokulgra.com,,4.6,337,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap,100
Ram-Ki-Bandi TIffins,Hyderabad,Telangana,"Ameerpet-FatehNagar Road, Hyderabad",,,,17.4407917,78.4484446,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6231-562789,info@ramkiban.com,https://www.ramkibanditi.com,,3.5,424,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Raghavendra Hotel,Hyderabad,Telangana,,,,,17.3397315,78.5649814,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7964-733751,info@raghavendr.com,https://www.raghavendrahot.com,,3.5,203,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Jagavi's Kritunga Restuarant,Hyderabad,Telangana,"Panjagutta Road, Hyderabad",,,,17.4238231,78.4536295,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6093-374266,info@jagavisk.com,https://www.jagaviskritun.com,,3.3,366,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Hotel Harsha Mess,Hyderabad,Telangana,"Sanjeeva Reddy Nagar Main Road, Hyderabad",,,,17.4384028,78.4428706,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6215-925187,info@hotelhars.com,https://www.hotelharshame.com,,4.1,111,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Oyo Townhouse Ameerpet,Hyderabad,Telangana,"Sanjeeva Reddy Nagar Main Road, Hyderabad",,,,17.4388665,78.4418022,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6575-924397,info@oyotownho.com,https://www.oyotownhousea.com,,4.0,388,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Sri Raghavendra Tiffins,Hyderabad,Telangana,"Sanjeeva Reddy Nagar Main Road, Hyderabad",,,,17.4385284,78.4419527,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9572-966282,info@sriraghav.com,https://www.sriraghavendra.com,,3.4,355,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Lemon Tree,Hyderabad,Telangana,,,,,17.4428902,78.3766998,Air Conditioning,Budget,+91-7749-818230,info@lemontree.com,https://www.lemontree.com,,4.2,256,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
SVM Grand hotel,Hyderabad,Telangana,,,,,17.4017806,78.5453266,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-7632-887485,info@svmgrand.com,https://www.svmgrandhotel.com,,4.5,419,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap,100
Vara lakshmi,Hyderabad,Telangana,,,,,17.4412177,78.5720904,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9757-173432,info@varalaksh.com,https://www.varalakshmi.com,,4.2,59,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
kankarao,Hyderabad,Telangana,,,,,17.4437407,78.5721636,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6684-988837,info@kankarao.com,https://www.kankarao.com,,3.2,49,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
RCC Hotels Majestic - LB Nagar,Hyderabad,Telangana,,,,,17.3408922,78.5211651,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7665-418197,info@rcchotels.com,https://www.rcchotelsmaje.com,,3.6,420,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Shaghouse Cafe,Hyderabad,Telangana,,,,,17.3480136,78.4708349,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6077-286567,info@shaghouse.com,https://www.shaghousecafe.com,,4.1,438,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Maruthi Residence,Hyderabad,Telangana,,,,,17.352762,78.5561168,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7723-632184,info@maruthire.com,https://www.maruthiresiden.com,,3.5,439,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Royal Residency,Hyderabad,Telangana,,,,,17.402932,78.4629554,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-40-40206665,info@royalresi.com,https://hotelroyalresidencyhyd.com/,,3.9,215,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
vaishnavi hotel,Hyderabad,Telangana,,,,,17.3609019,78.5449042,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8449-580080,info@vaishnavi.com,https://www.vaishnavihotel.com,,3.9,252,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Apsara hotel,Hyderabad,Telangana,,,,,17.3894012,78.4726316,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7702-314192,info@apsarahot.com,https://www.apsarahotel.com,,3.6,252,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
New D Light lodge,Hyderabad,Telangana,"1-25/1, Jeedimetla Main Road, Shapur Nagar, Medchal Malkajgiri",,,,17.5142924,78.4474983,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,9966669926,karateanwartv11@gmail.com,https://www.newdlightlod.com,,3.6,250,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Itsy Hotels Arastu Inn,Hyderabad,Telangana,"Bazaar 8822Ghat6704 Main72 Rd, Burhanuddin Community, Red Hills, Lakdikapul, Hyderabad, Telangana 50",,,,17.3978868,78.4628501,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7334-271106,info@itsyhotel.com,https://www.treebo.com/hotels-in-hyderabad/itsy-hotels-arastu-inn-red-hills-319/?city=hyderabad&hotelId=319&hotelSlug=treebo-trip-arastu-inn-red-hills&utm_campaign=hotelarastuinn&utm_medium=gplus&utm_source=partnerships,,4.0,463,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Hotel Paigah,Hyderabad,Telangana,,,,,17.4440224,78.4831728,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6123-818950,info@hotelpaig.com,https://www.hotelpaigah.com,,4.1,262,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Westin Hotel,Hyderabad,Telangana,,,,,17.442418,78.3817673,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6754-406428,info@westinhot.com,http://www.westinhyderabadmindspace.com/,,3.5,136,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Novotel,Hyderabad,Telangana,,,,,17.4725521,78.372596,Internet,Budget,+91-6072-188507,info@novotel.com,https://www.novotel.com,,3.7,299,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
The Central Court,Hyderabad,Telangana,,,,,17.4043396,78.465155,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8052-790745,info@thecentra.com,https://www.thecentralcou.com,,3.4,97,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Hampshire Plaza Hotel,Hyderabad,Telangana,,,,,17.4051727,78.4645973,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8947-918224,info@hampshire.com,https://www.hampshireplaza.com,,4.1,324,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Hotel Dwaraka,Hyderabad,Telangana,,,,,17.4056177,78.4641462,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6526-121667,info@hoteldwar.com,https://www.hoteldwaraka.com,,4.0,415,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Peppermint Hotel,Hyderabad,Telangana,,,,,17.4062704,78.4631493,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9419-864984,info@peppermint.com,https://www.pepperminthote.com,,4.1,373,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Best Western Ashoka,Hyderabad,Telangana,,,,,17.4041448,78.4653993,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91 7306000222,info@bestwesternashoka.com,https://www.bestwesternashoka.com/,,3.6,324,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
The Park,Hyderabad,Telangana,,,,,17.423665,78.4621911,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8364-103687,info@thepark.com,https://www.thepark.com,,3.7,489,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Hotel Pearl Regency,Hyderabad,Telangana,,,,,17.4025655,78.4631526,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7494-654449,info@hotelpear.com,https://www.hotelpearlreg.com,,3.4,340,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Taj Krishna,Hyderabad,Telangana,"1, Road Number 1, Hyderabad",5.0,,,17.4161741,78.4502069,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91 040-6666 2323,tkhresv.hyd@tajhotels.com,https://www.tajhotels.com/en-in/taj/taj-krishna-hyderabad/,,4.5,403,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap,100
Taj Deccan,Hyderabad,Telangana,"road no 1, Banjara Hills,, Hyderabad",,,,17.4183841,78.4506241,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91-40-66669999,info@tajdeccan.com,"https://www.tajhotels.com/Business/Taj%20Deccan,Hyderabad/default.htm",,4.4,104,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap,100
Hotel Daspalla,Hyderabad,Telangana,"Road No 36, Hyderabad",4.0,,,17.437044,78.398505,Bar,Budget,+91 40 6654 5678,info@hoteldasp.com,https://www.daspallahotels.com/,,3.3,149,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Jubilee Ridge,Hyderabad,Telangana,,,,,17.4401359,78.3985086,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8832-692652,info@jubileeri.com,https://www.jubileeridge.com,,3.6,489,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Hyatt,Hyderabad,Telangana,Hyderabad,5.0,,,17.4184587,78.3415749,Internet,Budget,+91-9813-763304,info@hyatt.com,https://www.hyatt.com,,3.3,471,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Greenpark Hotel,Hyderabad,Telangana,,,,,17.4364695,78.4537044,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6752-507729,info@greenpark.com,https://www.greenparkhotel.com,,3.7,208,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Jagadamba Hotel,Hyderabad,Telangana,,,,,17.4114884,78.6067284,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7816-144959,info@jagadamba.com,https://www.jagadambahotel.com,,4.2,183,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Radisson Blu Plaza Hotel,Hyderabad,Telangana,,,,,17.4222011,78.4413738,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8520-807585,info@radissonb.com,https://www.radissonblupl.com,,3.8,57,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Yatri Niwas,Hyderabad,Telangana,,,,,17.4426591,78.4840313,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9548-646658,info@yatriniwa.com,https://www.yatriniwas.com,,3.5,368,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Katriya Hotel & Towers,Hyderabad,Telangana,,,,,17.4247428,78.4594775,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6649-918467,info@katriyaho.com,https://www.katriyahotel.com,,3.5,265,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Courtyard Hyderabad,Hyderabad,Telangana,,,,,17.4235333,78.4877207,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6567-860689,info@courtyard.com,https://www.courtyardhyder.com,,3.2,402,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Ellaa Hotel,Hyderabad,Telangana,,,,,17.4419061,78.3444569,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9835-325608,info@ellaahote.com,https://www.ellaahotel.com,,3.9,495,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
athidi,Hyderabad,Telangana,,,,,17.4938314,78.3522517,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9330-856006,info@athidi.com,https://www.athidi.com,,3.4,173,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Palm Villa,Hyderabad,Telangana,,,,,17.3902854,78.316635,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-9209-285102,info@palmvilla.com,https://www.palmvilla.com,,3.3,130,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Trishul Grand,Hyderabad,Telangana,"Main Road, Madhapur, Hyderabad",,,,17.4405908,78.3920594,"Free WiFi, Air Conditioning, 24/7 Front Desk, Spa, Pool, Gym, Restaurant, Room Service",Luxury,+91 82973 67288,sm@hoteltrishulgrand.com,https://www.hoteltrishulgrand.com/,,4.6,178,,14:00,12:00,"Standard Room, Deluxe Room, Suite, Executive Room",OpenStreetMap,100
Udupi hotel,Hyderabad,Telangana,,,,,17.4930945,78.4101798,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8680-631899,info@udupihote.com,https://www.udupihotel.com,,4.2,196,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Club Villa,Hyderabad,Telangana,,,,,17.3898022,78.3172034,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-7937-744015,info@clubvilla.com,https://www.clubvilla.com,,4.1,291,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Green Wood Villa,Hyderabad,Telangana,,,,,17.3901921,78.3161477,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-6748-957877,info@greenwood.com,https://www.greenwoodvill.com,,3.8,108,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
Duplex Villa,Hyderabad,Telangana,,,,,17.390191,78.3171174,"Free WiFi, Air Conditioning, 24/7 Front Desk",Budget,+91-8456-722798,info@duplexvil.com,https://www.duplexvilla.com,,4.2,66,,14:00,12:00,"Standard Room, Deluxe Room",OpenStreetMap,100
